@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5,6}

@data
3525,'2017/02/10 13:12:28:207',30,0.051203,-0.501618,-0.204376,-0.12636,0.118814,0.378728,0.410877,0.420089,0.116661,0.116686,0.051953,0.312733,0.245165,516.796875,0.35135,1.356223,?,0.625,?
3526,'2017/02/10 13:12:28:224',30,0.118818,-0.391815,-0.294606,-0.027147,0.255283,0.354971,0.465713,0.457646,0.020968,0.067357,-0.004376,0.224821,0.182262,516.796875,0.329353,1.11587,?,0.625,?
3527,'2017/02/10 13:12:28:269',30,-0.005972,-0.405049,-0.23794,-0.040053,0.289984,0.41672,0.502564,0.501965,0.153064,0.07422,-0.010838,0.21012,0.090024,516.796875,0.319601,1.125211,?,0.625,?
3528,'2017/02/10 13:12:28:287',30,-0.010237,-0.434118,-0.229006,-0.10777,0.256953,0.457691,0.52966,0.50298,0.213634,0.050929,-0.031637,0.289915,0.10466,516.796875,0.343972,1.179047,?,0.625,?
3529,'2017/02/10 13:12:28:333',30,0.024722,-0.320777,-0.23118,-0.13679,0.258568,0.483409,0.47513,0.484689,0.220099,-0.120248,-0.054106,0.269528,0.111473,516.796875,0.289329,1.024884,?,0.625,?
3530,'2017/02/10 13:12:28:349',30,0.076798,-0.184694,-0.288752,-0.148171,0.304712,0.514119,0.421756,0.530545,0.15605,-0.136044,0.049359,0.306398,0.017738,516.796875,0.290164,1.000696,?,0.625,?
3531,'2017/02/10 13:12:28:395',30,0.100959,-0.262796,-0.231679,-0.119276,0.236583,0.429096,0.436938,0.450146,0.214746,-0.119549,-0.068594,0.323853,0.091473,516.796875,0.273484,0.948583,?,0.625,?
3532,'2017/02/10 13:12:28:412',30,0.028484,-0.272669,-0.313559,-0.174363,0.288107,0.476296,0.493004,0.52557,0.213122,-0.060392,0.03404,0.233082,-0.013614,516.796875,0.390991,1.436587,?,0.625,?
3533,'2017/02/10 13:12:28:457',30,0.065366,-0.197795,-0.284607,-0.002108,0.420712,0.485781,0.501204,0.499342,0.080672,-0.228438,-0.098418,0.189285,-0.021229,516.796875,0.407092,1.429232,?,0.625,?
3534,'2017/02/10 13:12:28:475',30,0.051967,-0.236307,-0.249423,-0.074769,0.239062,0.418873,0.449406,0.463658,0.203319,-0.190002,-0.050962,0.24698,0.007122,516.796875,0.423306,1.475979,?,0.625,?
3535,'2017/02/10 13:12:28:520',30,-0.010422,-0.338931,-0.393315,-0.246912,0.205612,0.475301,0.521942,0.561521,0.295574,-0.027598,0.114823,0.354497,0.064995,516.796875,0.364053,1.375967,?,0.625,?
3536,'2017/02/10 13:12:28:537',30,0.040024,-0.303221,-0.267127,-0.149012,0.146025,0.445362,0.509598,0.516384,0.31754,-0.03083,0.073893,0.331996,0.110002,516.796875,0.365008,1.344211,?,0.625,?
3537,'2017/02/10 13:12:28:581',30,0.03084,-0.32118,-0.311041,-0.181083,0.280666,0.531895,0.599155,0.589755,0.35252,-0.068068,0.05899,0.290615,0.000441,516.796875,0.317837,1.183979,?,0.625,?
3538,'2017/02/10 13:12:28:599',30,0.045367,-0.341362,-0.355285,-0.19261,0.193279,0.4593,0.50461,0.545082,0.346908,-0.001276,0.10563,0.369793,0.09918,516.796875,0.329664,1.178923,?,0.625,?
3539,'2017/02/10 13:12:33:661',31,0.462608,0.237441,0.113086,0.104606,0.043221,0.206583,0.235594,0.335701,0.086253,0.231488,0.252833,0.211779,0.13786,20499.609375,0.07763,0.219891,?,1.25,?
3540,'2017/02/10 13:12:33:705',31,0.382389,0.369003,0.184561,0.032089,0.194092,0.171983,0.070606,0.207242,0.091876,0.078537,0.21902,0.313484,0.182257,645.996094,0.135046,0.285557,?,1.25,?
3541,'2017/02/10 13:12:33:724',31,0.496378,-0.113917,0.228457,0.229592,0.037097,0.044623,0.116868,0.134643,0.106433,0.240237,0.139272,0.238425,0.268666,215.332031,0.104965,1.109985,?,1.25,?
3542,'2017/02/10 13:12:33:767',31,0.197432,0.156116,0.341272,0.446735,0.08723,0.096522,-0.076486,0.067953,0.087972,-0.041906,-0.051837,0.052195,0.369767,1335.058594,0.923214,1.996694,?,1.25,?
3543,'2017/02/10 13:12:33:770',31,0.197432,0.156116,0.341272,0.446735,0.08723,0.096522,-0.076486,0.067953,0.087972,-0.041906,-0.051837,0.052195,0.369767,1335.058594,0.923214,1.996694,?,1.25,?
3544,'2017/02/10 13:12:33:786',31,-0.088789,-0.397324,-0.044634,0.369431,0.304981,0.255625,0.149069,0.166282,0.131543,0.112628,0.278573,0.107722,0.029771,1550.390625,2.289773,6.069194,?,1.25,?
3545,'2017/02/10 13:12:33:833',31,-0.352635,-0.934594,-0.291729,0.137869,0.403799,0.263089,0.233056,0.280331,0.10018,0.198045,0.260277,0.333363,0.191548,1550.390625,3.121139,8.496639,?,1.25,?
3546,'2017/02/10 13:12:33:850',31,-0.226793,-0.657378,-0.017028,0.325866,0.358107,0.235831,-0.027478,0.268373,0.071254,0.050424,0.310638,0.289659,0.25168,1033.59375,2.937767,7.392108,?,1.25,?
3547,'2017/02/10 13:12:33:894',31,-0.060268,-0.569153,0.037832,0.256765,0.431109,0.187945,0.052937,0.251874,0.015276,0.155696,0.238516,0.267678,0.23633,1033.59375,2.068783,5.440884,?,1.25,?
3548,'2017/02/10 13:12:33:910',31,-0.156787,-0.69804,-0.118613,0.081454,0.355242,0.178705,0.112115,0.186787,0.024048,0.103048,0.275965,0.185835,0.209842,1033.59375,1.987406,5.33339,?,1.25,?
3549,'2017/02/10 13:12:33:958',31,-0.140349,-0.653097,-0.222786,0.055983,0.45572,0.406651,0.316272,0.377627,0.085589,0.163883,0.268697,0.105027,0.214821,1033.59375,1.743942,4.438065,?,1.25,?
3550,'2017/02/10 13:12:33:975',31,0.119761,-0.345434,-0.088719,0.214404,0.402826,0.1714,0.150366,0.201067,-0.025849,0.06024,0.227194,0.043734,0.138996,1033.59375,1.650103,4.277879,?,1.25,?
3551,'2017/02/10 13:12:34:018',31,-0.060805,-0.635418,-0.270459,0.221438,0.374015,0.374866,0.334268,0.283908,-0.077138,0.108081,0.156779,-0.02765,0.202281,1033.59375,1.897481,4.911076,?,1.25,?
3552,'2017/02/10 13:12:34:020',31,-0.060805,-0.635418,-0.270459,0.221438,0.374015,0.374866,0.334268,0.283908,-0.077138,0.108081,0.156779,-0.02765,0.202281,1033.59375,1.897481,4.911076,?,1.25,?
3553,'2017/02/10 13:12:34:079',31,-0.086157,-0.517356,-0.083202,0.173757,0.426849,0.231561,0.252407,0.206358,-0.08074,0.021421,0.20971,0.039415,0.088638,1593.457031,2.719041,6.712772,?,1.25,?
3554,'2017/02/10 13:12:34:098',31,-0.160441,-0.586608,-0.082533,0.295724,0.461019,0.303299,0.278681,0.28282,0.093357,0.109146,0.33177,0.125953,0.046969,1593.457031,2.781669,7.32777,?,1.25,?
3555,'2017/02/10 13:12:34:144',31,-0.080126,-0.531271,-0.01875,0.165783,0.425966,0.206928,0.212315,0.243892,-0.017328,0.019348,0.13407,0.009648,0.121231,1593.457031,2.579031,6.864058,?,1.25,?
3556,'2017/02/10 13:12:34:160',31,-0.105257,-0.55126,-0.064541,0.181919,0.474603,0.270264,0.243448,0.267071,-0.052691,0.097052,0.249907,0.14169,0.181631,1593.457031,2.494345,6.529989,?,1.25,?
3557,'2017/02/10 13:12:34:206',31,-0.095612,-0.512205,-0.026617,0.190571,0.35078,0.268161,0.262379,0.246377,0.001023,0.0517,0.174788,0.034025,0.166925,1593.457031,2.16601,5.491258,?,1.25,?
3558,'2017/02/10 13:12:34:223',31,-0.109253,-0.572726,-0.074348,0.159127,0.388786,0.409167,0.306084,0.233813,0.051183,0.032373,0.126047,-0.010536,0.075796,1593.457031,2.136602,5.623986,?,1.25,?
3559,'2017/02/10 13:12:34:268',31,-0.042096,-0.251941,-0.13328,0.077916,0.318368,0.341146,0.250014,0.218447,0.074544,0.114274,-0.010185,-0.089462,0.188718,516.796875,1.985349,5.058117,?,1.25,?
3560,'2017/02/10 13:12:34:286',31,-0.047525,-0.46874,-0.159161,-0.013772,0.203286,0.356644,0.263575,0.285066,0.000938,0.083005,0.050223,0.116777,0.191618,1593.457031,2.223469,5.412204,?,1.25,?
3561,'2017/02/10 13:12:34:330',31,-0.040125,-0.439148,-0.096459,0.090419,0.145308,0.380766,0.264462,0.282322,0.059614,-0.00858,0.03558,0.040306,0.121129,1593.457031,1.977811,5.528575,?,1.25,?
3562,'2017/02/10 13:12:34:348',31,-0.109868,-0.580305,-0.25133,0.000509,0.12913,0.373994,0.237073,0.220582,0.051644,-0.13348,-0.036645,0.119306,0.183792,2670.117188,1.949082,5.525867,?,1.25,?
3563,'2017/02/10 13:12:34:394',31,0.157207,-0.374876,-0.150759,0.047095,0.029998,0.25113,0.224995,0.319013,0.119808,0.054649,0.040316,0.058948,0.119584,2627.050781,2.085543,5.893298,?,1.25,?
3564,'2017/02/10 13:12:34:396',31,0.157207,-0.374876,-0.150759,0.047095,0.029998,0.25113,0.224995,0.319013,0.119808,0.054649,0.040316,0.058948,0.119584,2627.050781,2.085543,5.893298,?,1.25,?
3565,'2017/02/10 13:12:34:453',31,0.072849,-0.459834,-0.349164,-0.051926,0.097467,0.293664,0.258468,0.432019,0.226085,0.048445,0.129227,0.118503,0.164998,559.863281,2.292521,6.458742,?,1.25,?
3566,'2017/02/10 13:12:34:474',31,0.009964,-0.597649,-0.242284,0.017892,-0.034858,0.253463,0.355454,0.419024,0.276702,0.082769,0.083875,0.020506,0.100881,1593.457031,2.461516,6.642849,?,1.25,?
3567,'2017/02/10 13:12:34:521',31,0.049393,-0.493034,-0.325955,-0.043826,0.094917,0.272854,0.238264,0.257214,0.294538,0.092192,0.089972,0.16893,0.148239,1076.660156,1.577599,3.809496,?,1.25,?
3568,'2017/02/10 13:12:34:524',31,0.05151,-0.408074,-0.2588,0.109459,0.182789,0.239859,0.196691,0.237101,0.2833,0.070028,0.05782,0.180227,0.101321,1593.457031,1.561194,3.809496,?,1.25,?
3569,'2017/02/10 13:12:34:579',31,-0.009816,-0.466237,-0.37167,0.009338,0.158397,0.332718,0.322472,0.268847,0.357079,0.178981,0.156297,0.236983,0.148031,1593.457031,1.573579,4.125702,?,1.25,?
3570,'2017/02/10 13:12:34:599',31,0.00257,-0.440434,-0.345001,-0.062823,0.180214,0.201221,0.21408,0.170063,0.328918,0.084253,0.19688,0.18783,0.059874,5986.230469,1.610751,4.329511,?,1.25,?
3571,'2017/02/10 13:12:34:645',31,0.094188,-0.409148,-0.274859,0.046965,0.158854,0.23052,0.212713,0.175659,0.240732,0.105366,0.209578,0.137298,0.091263,1593.457031,1.793931,4.598121,?,1.25,?
3572,'2017/02/10 13:12:34:662',31,-0.020104,-0.459076,-0.369768,0.054013,0.171963,0.211511,0.202711,0.10005,0.188318,0.075915,0.182615,0.219742,0.229421,559.863281,1.929299,4.972218,?,1.25,?
3573,'2017/02/10 13:12:34:704',31,0.1614,-0.289382,-0.360956,-0.096781,-0.023234,0.071176,0.260365,0.20298,0.323642,0.225843,0.090034,0.176859,0.126095,516.796875,2.055591,5.019627,?,1.25,?
3574,'2017/02/10 13:12:34:723',31,0.149,-0.375506,-0.541789,-0.179108,-0.08035,0.118106,0.226795,0.256975,0.336356,0.274542,0.262695,0.142568,0.171847,473.730469,1.993655,4.701864,?,1.25,?
3575,'2017/02/10 13:12:34:767',31,0.130534,-0.343806,-0.389378,-0.12122,0.053217,0.056821,0.178363,0.095231,0.276644,0.219251,0.256283,0.249743,0.245411,1119.726563,1.787096,4.507294,?,1.25,?
3576,'2017/02/10 13:12:34:786',31,0.047659,-0.378708,-0.383539,-0.109849,0.025626,0.138284,0.235979,0.092691,0.324932,0.294707,0.284063,0.224038,0.201195,602.929688,1.712034,4.355938,?,1.25,?
3577,'2017/02/10 13:12:34:830',31,0.168044,-0.292824,-0.348297,-0.062831,0.037107,0.037074,0.153694,0.116516,0.275619,0.250687,0.228899,0.209092,0.131371,1205.859375,1.615263,4.286258,?,1.25,?
3578,'2017/02/10 13:12:34:848',31,0.067935,-0.317785,-0.453331,-0.093269,0.094354,0.057835,0.126681,0.090744,0.235861,0.258779,0.282636,0.244591,0.199841,775.195313,1.532143,3.929528,?,1.25,?
3579,'2017/02/10 13:12:34:895',31,0.100097,-0.432718,-0.406959,-0.101908,0.060457,0.001126,0.085997,0.082094,0.287875,0.216011,0.312413,0.229729,0.111503,1205.859375,1.765594,4.572366,?,1.25,?
3580,'2017/02/10 13:12:34:911',31,0.177122,-0.409151,-0.526577,-0.207824,0.027895,-0.003369,0.219936,0.170628,0.324399,0.393341,0.413899,0.226006,0.121367,775.195313,1.855978,4.486238,?,1.25,?
3581,'2017/02/10 13:12:34:956',31,0.158508,-0.373866,-0.47509,-0.058922,0.035061,-0.016141,0.158282,0.182943,0.394528,0.366704,0.318578,0.274208,0.103422,387.597656,1.905291,5.169055,?,1.25,?
3582,'2017/02/10 13:12:34:974',31,0.172549,-0.362807,-0.414906,-0.043642,0.22267,-0.019534,0.069237,0.12569,0.233993,0.187839,0.376693,0.295875,0.112626,775.195313,1.861339,4.767204,?,1.25,?
3583,'2017/02/10 13:12:35:020',31,0.277748,-0.249957,-0.310295,-0.110477,0.089131,-0.037687,0.115307,0.143349,0.342187,0.325137,0.258478,0.184648,0.038755,344.53125,1.63604,4.335836,?,1.25,?
3584,'2017/02/10 13:12:35:036',31,0.210249,-0.305687,-0.284189,0.017771,0.167142,-0.024225,0.077586,0.061766,0.134747,0.311832,0.354089,0.311395,0.171684,732.128906,1.108769,2.930599,?,1.25,?
3585,'2017/02/10 13:12:35:083',31,0.30036,-0.420338,-0.287727,-0.171978,0.027789,-0.10394,0.078342,0.234461,0.324573,0.309243,0.329815,0.277427,0.118442,344.53125,0.996778,3.225025,?,1.25,?
3586,'2017/02/10 13:12:35:099',31,0.184318,-0.349009,-0.352865,-0.174148,0.088828,0.035172,-0.000935,0.16453,0.239542,0.358203,0.416346,0.340128,0.181053,990.527344,1.032098,3.100307,?,1.25,?
3587,'2017/02/10 13:12:35:142',31,0.293533,-0.371178,-0.37831,-0.192911,0.012986,-0.105338,0.063699,0.333598,0.308067,0.366957,0.392661,0.300262,0.124854,344.53125,1.079989,3.386997,?,1.25,?
3588,'2017/02/10 13:12:35:161',31,0.27899,-0.350705,-0.265366,-0.188976,0.082187,-0.058564,0.056275,0.22939,0.162006,0.305329,0.382495,0.324579,0.154243,990.527344,1.009543,3.078278,?,1.25,?
3589,'2017/02/10 13:12:35:205',31,0.390063,-0.24753,-0.314566,-0.147416,-0.035191,-0.129282,0.023678,0.19434,0.257562,0.299829,0.343845,0.273998,0.13398,344.53125,1.161106,3.559262,?,1.25,?
3590,'2017/02/10 13:12:35:223',31,0.301967,-0.180645,-0.244547,-0.056878,0.042216,-0.035176,0.071212,0.123488,0.061592,0.213878,0.315846,0.312806,0.055988,645.996094,1.053811,3.315044,?,1.25,?
3591,'2017/02/10 13:12:35:267',31,0.470563,-0.190609,-0.214432,-0.115536,-0.091798,-0.138429,0.017756,0.12702,0.121684,0.26592,0.293146,0.306942,0.15638,301.464844,1.180233,3.636247,?,1.25,?
3592,'2017/02/10 13:12:35:285',31,0.359999,-0.195898,-0.294466,-0.173394,-0.021537,-0.234549,-0.055334,0.162042,0.102857,0.275547,0.392305,0.293397,0.150613,301.464844,1.184666,3.874711,?,1.25,?
3593,'2017/02/10 13:12:35:329',31,0.409613,-0.105224,-0.24949,-0.319776,-0.031554,0.029869,0.043089,0.0566,0.172823,0.315234,0.299971,0.260175,0.088818,301.464844,1.242425,4.018741,?,1.25,?
3594,'2017/02/10 13:12:35:349',31,0.422005,-0.273183,-0.252407,-0.22872,-0.077964,-0.102411,0.018844,0.095868,0.212021,0.310883,0.191159,0.356765,0.247051,301.464844,1.313624,4.187537,?,1.25,?
3595,'2017/02/10 13:12:35:394',31,0.451478,-0.13694,-0.254309,-0.343709,-0.056111,-0.00516,0.070732,0.081383,0.105638,0.302606,0.223805,0.276139,0.066732,301.464844,1.327285,4.150768,?,1.25,?
3596,'2017/02/10 13:12:35:411',31,0.444913,-0.248218,-0.290711,-0.268334,-0.026886,-0.068387,-0.004911,0.117768,0.191295,0.291532,0.203191,0.328205,0.20797,301.464844,1.348201,4.379171,?,1.25,?
3597,'2017/02/10 13:12:35:456',31,0.349667,-0.381099,-0.305171,-0.167929,-0.05316,-0.180821,0.061154,0.148127,0.254795,0.236402,0.172008,0.294832,0.078988,344.53125,1.416561,4.571733,?,1.25,?
3598,'2017/02/10 13:12:35:474',31,0.421005,-0.232525,-0.2937,-0.298958,-0.018036,-0.099021,0.069833,0.183766,0.153958,0.274268,0.320799,0.22956,0.103798,301.464844,1.431679,4.532912,?,1.25,?
3599,'2017/02/10 13:12:35:519',31,0.281953,-0.316476,-0.226526,-0.126277,0.070024,0.141427,0.076161,0.175534,0.130044,0.187195,0.163123,0.205595,0.123872,689.0625,1.347149,4.653574,?,1.25,?
3600,'2017/02/10 13:12:35:537',31,0.471919,-0.261958,-0.268799,-0.127572,0.030549,0.056981,0.139589,0.210836,0.295164,0.221284,0.168435,0.191455,0.04646,344.53125,1.431255,4.207657,?,1.25,?
3601,'2017/02/10 13:12:35:584',31,0.225182,-0.317673,-0.380797,-0.117567,0.014056,-0.007145,0.220033,0.156254,0.346172,0.364955,0.18486,0.245312,0.214564,387.597656,1.475854,4.440102,?,1.25,?
3602,'2017/02/10 13:12:35:599',31,0.218228,-0.464073,-0.4739,-0.128607,-0.096646,0.011004,0.258431,0.171098,0.385982,0.399597,0.278237,0.361962,0.156852,387.597656,1.553072,4.53887,?,1.25,?
3603,'2017/02/10 13:12:35:644',31,0.131073,-0.523177,-0.404718,-0.029515,0.060973,0.117785,0.218807,0.170042,0.244676,0.256744,0.230601,0.184327,0.129981,1033.59375,2.052973,6.212909,?,1.25,?
3604,'2017/02/10 13:12:35:647',31,0.131073,-0.523177,-0.404718,-0.029515,0.060973,0.117785,0.218807,0.170042,0.244676,0.256744,0.230601,0.184327,0.129981,1033.59375,2.052973,6.212909,?,1.25,?
3605,'2017/02/10 13:12:35:703',31,0.023363,-0.619621,-0.479441,-0.047886,0.17272,0.10827,0.282601,0.284792,0.271026,0.252933,0.097617,0.093112,0.139281,1076.660156,2.264009,6.262938,?,1.25,?
3606,'2017/02/10 13:12:35:723',31,0.079746,-0.48953,-0.419709,0.047297,0.130881,0.124336,0.247606,0.280498,0.268725,0.186817,0.126069,0.056271,0.105016,1076.660156,2.643708,6.562733,?,1.25,?
3607,'2017/02/10 13:12:35:766',31,0.015711,-0.385486,-0.362243,0.002198,0.267758,0.239728,0.304824,0.304142,0.185572,0.102657,0.031567,0.06944,0.139976,1593.457031,2.420965,6.703306,?,1.25,?
3608,'2017/02/10 13:12:35:786',31,0.033766,-0.385444,-0.325634,0.088805,0.288851,0.21525,0.199763,0.270126,0.137848,0.079348,-0.044053,0.121788,0.149328,1593.457031,2.40032,6.630931,?,1.25,?
3609,'2017/02/10 13:12:35:831',31,-0.023816,-0.48511,-0.119161,0.134335,0.194801,0.240805,0.234535,0.292088,-0.010354,0.02576,-0.058086,0.131164,0.212585,1593.457031,2.386852,6.42214,?,1.25,?
3610,'2017/02/10 13:12:35:848',31,-0.026361,-0.532667,-0.069221,0.165044,0.216508,0.328401,0.259775,0.350101,-0.026405,0.108183,-0.006338,0.070941,0.191194,1593.457031,2.327031,6.42214,?,1.25,?
3611,'2017/02/10 13:12:35:892',31,-0.091627,-0.477135,0.03269,0.418095,0.470502,0.32205,0.14105,0.070282,-0.150929,0.139079,0.175574,0.15975,0.155252,1593.457031,2.762302,7.684001,?,1.25,?
3612,'2017/02/10 13:12:35:912',31,-0.121456,-0.506013,-0.058737,0.237264,0.443837,0.28508,0.107015,0.054682,-0.107646,0.111357,0.102639,0.171802,0.021603,1033.59375,3.185087,8.169034,?,1.25,?
3613,'2017/02/10 13:12:35:954',31,-0.155755,-0.560022,0.045139,0.435343,0.599246,0.242913,0.050989,0.13104,0.07625,0.093519,0.115019,0.177824,0.119079,1033.59375,2.693737,7.155698,?,1.25,?
3614,'2017/02/10 13:12:35:973',31,-0.167607,-0.333532,0.123321,0.394885,0.499858,0.136087,-0.153029,0.121172,0.255363,0.219853,0.295381,0.194048,0.17589,3962.109375,2.816168,7.183373,?,1.25,?
3615,'2017/02/10 13:12:36:018',31,-0.039852,-0.295146,0.086505,0.466818,0.584025,0.28303,-0.124322,0.181322,0.203446,0.173162,0.077552,0.053527,0.188307,3962.109375,2.434023,6.607544,?,1.25,?
3616,'2017/02/10 13:12:36:021',31,-0.039852,-0.295146,0.086505,0.466818,0.584025,0.28303,-0.124322,0.181322,0.203446,0.173162,0.077552,0.053527,0.188307,3962.109375,2.434023,6.607544,?,1.25,?
3617,'2017/02/10 13:12:36:082',31,-0.136752,-0.161549,0.298975,0.583947,0.456687,0.138849,-0.266191,0.292087,0.49397,0.140348,-0.103993,-0.162558,0.243576,1335.058594,1.886007,5.177713,?,1.25,?
3618,'2017/02/10 13:12:36:098',31,-0.221942,-0.248369,0.225105,0.602452,0.50435,0.142035,-0.186168,0.372656,0.532615,0.242281,-0.014301,-0.029052,0.338235,1335.058594,1.948118,5.236759,?,1.25,?
3619,'2017/02/10 13:12:36:142',31,-0.113799,-0.246841,0.345625,0.718628,0.342984,-0.178417,-0.281813,0.433696,0.420299,0.085688,0.090853,0.22162,0.117196,1550.390625,1.867022,5.73219,?,1.25,?
3620,'2017/02/10 13:12:36:161',31,-0.384127,-0.540524,0.119222,0.565602,0.275875,-0.295045,-0.002159,0.5225,0.420363,0.108762,0.211693,0.383749,0.155227,1593.457031,1.70702,6.216057,?,1.25,?
3621,'2017/02/10 13:12:36:206',31,-0.350655,-0.543314,0.251469,0.569902,0.207971,-0.196453,0.100741,0.393632,0.310307,0.083329,0.29759,0.505778,0.241415,1593.457031,1.665764,6.101029,?,1.25,?
3622,'2017/02/10 13:12:36:223',31,-0.203949,-0.273265,0.516359,0.586127,0.172716,-0.312854,0.101359,0.42555,0.248583,0.046397,0.209236,0.426302,0.224173,1593.457031,1.737051,6.251554,?,1.25,?
3623,'2017/02/10 13:12:36:267',31,-0.181679,-0.312981,0.595962,0.649966,0.204436,-0.206951,0.195192,0.351311,-0.021436,0.05407,0.125957,0.266502,0.211894,1593.457031,1.622851,5.740582,?,1.25,?
3624,'2017/02/10 13:12:36:287',31,-0.219957,-0.32346,0.58622,0.600452,0.183912,-0.086925,0.259974,0.508124,-0.000833,0.090707,0.14742,0.263581,0.177951,1593.457031,1.441682,5.474608,?,1.25,?
3625,'2017/02/10 13:12:36:331',31,-0.247467,-0.328112,0.380807,0.412024,0.171275,-0.192471,0.264556,0.349589,-0.102584,0.130029,0.334077,0.380827,0.210224,1593.457031,1.226349,5.213173,?,1.25,?
3626,'2017/02/10 13:12:36:347',31,-0.247467,-0.328112,0.380807,0.412024,0.171275,-0.192471,0.264556,0.349589,-0.102584,0.130029,0.334077,0.380827,0.210224,1593.457031,1.226349,5.213173,?,1.25,?
3627,'2017/02/10 13:12:36:395',31,-0.173265,-0.208873,0.461031,0.343779,0.024079,-0.22964,0.292352,0.27132,-0.178532,0.26418,0.352791,0.278534,0.17174,1593.457031,0.956067,4.381461,?,1.25,?
3628,'2017/02/10 13:12:36:411',31,-0.062926,-0.009105,0.455164,0.319089,-0.081322,-0.181463,0.485236,0.473364,-0.133941,0.348329,0.379032,0.16285,0.133563,1593.457031,0.77513,3.436715,?,1.25,?
3629,'2017/02/10 13:12:36:455',31,-0.1963,-0.207214,0.309399,0.265409,-0.206898,-0.341934,0.500474,0.421596,-0.062945,0.343665,0.342102,0.340046,0.43489,1593.457031,0.709915,3.104574,?,1.25,?
3630,'2017/02/10 13:12:36:472',31,-0.225983,-0.067174,0.318691,0.05715,-0.262126,-0.227642,0.482319,0.570575,-0.112081,0.197871,0.424226,0.361583,0.236212,1593.457031,0.771461,3.378614,?,1.25,?
3631,'2017/02/10 13:12:36:519',31,-0.182451,-0.10016,0.180569,0.226861,0.158541,-0.160896,0.35847,0.588803,0.043438,0.018138,0.329187,0.386084,0.10165,1550.390625,0.873019,3.94484,?,1.25,?
3632,'2017/02/10 13:12:36:537',31,-0.091018,-0.056432,0.314676,0.225636,0.026807,-0.031921,0.505016,0.520706,-0.159395,0.111847,0.430639,0.317184,0.237646,1550.390625,0.935136,4.30418,?,1.25,?
3633,'2017/02/10 13:12:36:581',31,-0.037019,-0.138592,0.258524,0.322806,0.007654,-0.146804,0.473565,0.343815,-0.114465,0.230487,0.316099,0.20341,0.199054,1593.457031,1.111588,4.761269,?,1.25,?
3634,'2017/02/10 13:12:36:599',31,-0.105376,-0.095186,0.441089,0.349919,0.00287,-0.061713,0.463376,0.371912,-0.160033,0.139131,0.300288,0.235455,0.193731,1593.457031,0.897034,3.956213,?,1.25,?
3635,'2017/02/10 13:12:36:644',31,-0.088511,-0.024503,0.457063,0.338815,-0.054176,-0.280815,0.387185,0.365943,-0.047698,0.207969,0.364002,0.21662,0.107099,1593.457031,0.850953,4.173977,?,1.25,?
3636,'2017/02/10 13:12:36:662',31,-0.119626,0.000681,0.295944,0.297359,0.100142,-0.215159,0.402881,0.576944,-0.068164,0.066317,0.383905,0.234577,0.044262,1593.457031,0.871237,4.283669,?,1.25,?
3637,'2017/02/10 13:12:36:706',31,-0.228589,-0.287909,0.344452,0.197545,-0.039853,-0.228098,0.495238,0.50325,0.053342,0.164499,0.40041,0.3102,0.213639,1593.457031,1.064914,5.441724,?,1.25,?
3638,'2017/02/10 13:12:36:724',31,-0.200374,-0.177566,0.530662,0.326785,0.054938,-0.07039,0.506148,0.462426,-0.091578,0.083705,0.276011,0.155361,0.013565,1593.457031,1.141449,5.592279,?,1.25,?
